original_text,label_name
Why did my top up not work?,top_up_failed
"Hello,  In my most recent ATM transaction, I didn't receive nearly as much cash as I thought I would - what is your exchange rate policy?",wrong_exchange_rate_for_cash_withdrawal
I've been trying to do a transfer multiple times and have failed? Is the system down?,failed_transfer
How many transactions can be made with a disposable card?,disposable_card_limits
Can you freeze my account?  I just saw there are transactions on my account that I don't recognize.  How can I fix this?,card_payment_not_recognised
What do I need to do for a PIN?,get_physical_card
Can you tell me the total cost of a transfer?,top_up_by_bank_transfer_charge
The ATM didn't give me the full requested amount,wrong_amount_of_cash_received
Does it cost anything to transfer money for a top-up?,top_up_by_bank_transfer_charge
How do I reset the passcode?,passcode_forgotten
Why is my top-up showing as cancelled?,top_up_reverted
I see a cash withdrawal in the app that I did not do.,cash_withdrawal_not_recognised
"I've got a problem - I purchased an item maybe a week or two ago, but to the payment came back to my account! I've already got what I ordered, so why are the payment funds showing up in my account?",reverted_card_payment?
are you sending me my card?,card_delivery_estimate
I would like an extra card.,getting_spare_card
I would like to request a card.,order_physical_card
"Someone has stolen my phone, what should I do?",lost_or_stolen_phone
"Hello. I bought an item a while ago, and have since requested a refund.  However, upon checking my online statements, it seems that I haven't been issued a refund yet.  How can this be remedied?",Refund_not_showing_up
Can you tell me why a refund I'm owed is not showing on my statement?,Refund_not_showing_up
Where did my money come from?,verify_source_of_funds
My payment did not go through because the app reverted it,reverted_card_payment?
"I might be paranoid, but someone may be using my card.",compromised_card
"I have a cash withdrawal that says it's pending, why?",pending_cash_withdrawal
The exchange rate for me was wrong when I was abroad.,wrong_exchange_rate_for_cash_withdrawal
"Salary in GBP has been received, does it need to be configured elsewhere?",receiving_money
I was told I would be getting a refund but I have yet to see it,Refund_not_showing_up
Where is the top-up verification code located?,verify_top_up
What should I do if I have used all of my PIN tries?,pin_blocked
Can I stop a transaction?,cancel_transfer
I cannot get my disposable virtual card to work,virtual_card_not_working
My transfer will not go through.,failed_transfer
Unusual direct deposit,direct_debit_payment_not_recognised
How long is the wait for a money transfer to post?,pending_transfer
How can I track my card's delivery?,card_arrival
Am I getting charged for making a payment?,card_payment_fee_charged
Will I get charged on a foreign currencies exchange?,exchange_charge
what cards and currencies are accepted?,supported_cards_and_currencies
"Hello, can you please inform me about international transfers? I am expecting a transfer I made from France two days ago and would like to know when it will arrive.",balance_not_updated_after_bank_transfer
Does it cost anything and how long would it take to get a card if I need a new one? My card is about to expire.,card_about_to_expire
I used my card to make a payment and wondered why the payment was reverted?,reverted_card_payment?
can other people use the app to add money to my account,topping_up_by_card
What if my top up doesn't go through?,pending_top_up
"I am using the app, and I see cash withdrawals that I did not authorize.",cash_withdrawal_not_recognised
My card is being used online to make a bunch of purchases! Someone else is using it fraudulently. Can you help me freeze it?,compromised_card
Is there a problem with my account? When I tried to withdraw cash at an ATM I was denied.,declined_cash_withdrawal
"new customer and filling gas today, it's not working, the thing shows pending half an hour!",pending_top_up
I can't recognise this Direct Debit payment.,direct_debit_payment_not_recognised
"My transfer went through, but it seems to be caught up in a pending status.  This was very important that it got done quickly, can you give me a status update on how long it will take?",pending_transfer
I have duplicate charges for the same transaction,transaction_charged_twice
I haven't used my card all day but there is a payment showing in the app. Please cancel it!,direct_debit_payment_not_recognised
Is there a way to modify my details?,edit_personal_details
What do I do about my expired card?,card_about_to_expire
Why was my exchange rate a different amount than usual?,card_payment_wrong_exchange_rate
I did a transfer to my account but it doesn't show up,balance_not_updated_after_bank_transfer
What do I need to do to change my PIN?,change_pin
When are you going to transfer the money?,transfer_not_received_by_recipient
how much is it to exchange currency,exchange_charge
My account balance has not updated to reflect my recent transfer.,balance_not_updated_after_bank_transfer
I did a money transaction and dont have a receipt,transfer_not_received_by_recipient
Why isn't my pending transfer finished?,pending_transfer
Why was there a fee when I pulled cash?,cash_withdrawal_charge
How can I change my account details?,edit_personal_details
What does it mean to have a pending cash withdrawal?,pending_cash_withdrawal
Is it possible to change my PIN?,change_pin
I'm still waiting for my top-up to go through,pending_top_up
How do I activate my card so I can start using it?,activate_my_card
Why was I declined when I tried to get my money?,declined_cash_withdrawal
It will be fine to use at any establishment that accepts Mastercard.,card_acceptance
Please delete my account now.,terminate_account
I didn't know there was a charge for tranferring. What is the charge?,transfer_fee_charged
I was getting some cash out of the ATM but it cancelled on me without warning.,declined_cash_withdrawal
Why was I not allowed to do a transfer to a beneficiary?,beneficiary_not_allowed
Where should I look for my PIN number at?,get_physical_card
I want a refund for my item,request_refund
What currencies or cards do you support for topping up?,supported_cards_and_currencies
How do I cancel a previous purchase,request_refund
I am seeing inside the App a some cash withdrawal that is not mine,cash_withdrawal_not_recognised
I can't find my refund. Please help.,Refund_not_showing_up
What currencies can I have?,fiat_currency_support
Why didn't this transfer work?,failed_transfer
I need to exchange a currency - can I do that here?,exchange_via_app
"If I exchange currencies frequently, is there a discount?",exchange_charge
transaction failed?,transfer_not_received_by_recipient
I have no more money in my account.  Is there a way to do a bank transfer to put money into my account?,transfer_into_account
Why was there a fee with my cash withdrawal?,cash_withdrawal_charge
Why can't a beneficiary receive a money transfer from me?,beneficiary_not_allowed
A wrong amount of cash we sent to me.,wrong_amount_of_cash_received
What is this withdrawal as I do not remember making it.,cash_withdrawal_not_recognised
How long will a transaction to a friend take?,transfer_not_received_by_recipient
"Please tell me, do you use Visa or Mastercard?",visa_or_mastercard
i didnt put that money in my account,cash_withdrawal_not_recognised
I need to update my current address,edit_personal_details
What do I need to do to verify my funds?,verify_source_of_funds
"This company is bad, please delete my account.",terminate_account
"I got cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I already received the cash?",pending_cash_withdrawal
My ecchange rate was wrong for a cash transaction.,wrong_exchange_rate_for_cash_withdrawal
"My app says I made a withdrawal, but I didn't.",cash_withdrawal_not_recognised
My money is nowhere to be found? I talked up earlier and seen it. Now it has vanished. What is going on?,top_up_reverted
Can you tell me why I was charged extra when I withdrew money?,cash_withdrawal_charge
Can I request a card?,order_physical_card
What is the exchange fee that is charged?,exchange_charge
There is a record of payment I never submitted on the app.,card_payment_not_recognised
How many disposable cards am I allowed to have?,disposable_card_limits
"I have been double charged for a couple of things this week, and would appreciate a refund for the duplicate charges.",transaction_charged_twice
How do i top up my google pay?,apple_pay_or_google_pay
When can I expect my new card to get here?,card_delivery_estimate
How come I did not get a virtual card yet?,getting_virtual_card
I see a duplicate payment.,transaction_charged_twice
Do I need any kind of documentation for the identity check?,verify_my_identity
My money disappeared! Please help??,top_up_reverted
My card was declined,declined_card_payment
Why was my virtual card rejected?,virtual_card_not_working
"I need your help to get a refund for an item I just bought, can you cancel the payment since what I bought hasn't arrived yet.",request_refund
Is there a limit to a disposable virtual card?,disposable_card_limits
Would I be able to open an account for my daughter?,age_limit
Can my friends send me money?,receiving_money
Is the EUR accepted for exchanges?,fiat_currency_support
Can you refund my purchase?,request_refund
I got some cash in the ATM but its still pending,pending_cash_withdrawal
Can I use my card at any ATMs?,atm_support
How much does each transfer cost?,top_up_by_bank_transfer_charge
When I got cash the exchange rate was wrong,wrong_exchange_rate_for_cash_withdrawal
I would like my money back for an item I purchased,request_refund
From what countries can I use this product?,country_support
The exchange rate was not correct for the item I bought.,card_payment_wrong_exchange_rate
How long until the transfer is reflected on my account balance?,transfer_timing
I need a fast transfer from China?  How fast will it be?,transfer_timing
Where can I use a disposable card?,disposable_card_limits
"I just transferred some money into my account and do not see it updated yet, can you assist?",balance_not_updated_after_bank_transfer
Can I choose whether I receive a Visa or a Mastercard card?,visa_or_mastercard
How do I deposit my paycheck to this account?,receiving_money
I didn't make a payment at this business.,card_payment_not_recognised
Why is my payment pending?,pending_card_payment
"Help!  I fear that my card was stolen,",lost_or_stolen_card
How do you do exchanges?,exchange_rate
"My top-up hasn't gone through, what happened?",top_up_failed
"I want to get some cash from the ATM using my card but I dont want to be charged any fees. Ive taken some money out before with no fees, but recently Ive been getting charged. Why?",cash_withdrawal_charge
Why isn't my refund on my statement?,Refund_not_showing_up
"Apple pay is not accepting my American Express card, can you assist me with this problem?",apple_pay_or_google_pay
"Hi, I sent my landlord my rent money a few days ago and while everything seems good on my end he says that he never got the money. I double checked the account number and it's correct. Can you help me figure this out?",transfer_not_received_by_recipient
Can I use my card no matter where I go?,card_acceptance
Please give me a Mastercard instead.,visa_or_mastercard
Where is my money transfer?,transfer_timing
There are a couple of payments with my card shown in the app that I really didn't make myself. Why is it happened?,card_payment_not_recognised
Why have I been charged an extra pound?,extra_charge_on_statement
Why was I charged a fee for a transfer?,transfer_fee_charged
Can I top up with Google Pay?,apple_pay_or_google_pay
The person I sent money to hasn't gotten it yet!,transfer_not_received_by_recipient
"I have my card, when whill my PIN be available?",get_physical_card
How long does it take for cash withdrawals to hit my account?,pending_cash_withdrawal
How long do I need to wait to see an update after I make a bank transfer?,balance_not_updated_after_bank_transfer
I have multiple of the same transaction,transaction_charged_twice
"My salary is in GBP, do I need to exchange it before putting it into my account?",receiving_money
when will i receive a US transfer,transfer_timing
Why did my card payment not work?,declined_card_payment
My card has been charged two separate times for a single transaction.,transaction_charged_twice
I want to set up an auto top-up,automatic_top_up
Do I need to use a limit on top-ups?,top_up_limits
Can I get a second card for free?,getting_spare_card
I'm having problems making a transfer to another account. I keep getting a declined message. I know that the information I'm putting in is accurate because I have checked it more than once.,declined_transfer
How can I transfer money to my account?,transfer_into_account
Is there a list of ATMs that take this card?,atm_support
why do you charge for transfers?,top_up_by_bank_transfer_charge
Whats the transfer process,transfer_into_account
How do I re-order a damaged card?,card_not_working
I would like to know where the funds are at.,verify_source_of_funds
My transfer didn't work how come?,failed_transfer
Can you tell me what this fee is on my statement?,extra_charge_on_statement
Where do I get a disposable card,get_disposable_virtual_card
"Hi. A couple hours ago I make a transfer from my UK bank account, but it hasn't shown up. Please, would you see what the delay is?",balance_not_updated_after_bank_transfer
Is there any way to cancel a recent transfer?  I did not mean to make it and need to make sure it does not go through.,cancel_transfer
"I don't think the transaction has gone through, so can I cancel a transfer?",cancel_transfer
There was an extra fee on my account when I got cash.,cash_withdrawal_charge
I have paid by my card but payment is still its coming as pending. I think there is some issue please check and let me know when the status will complete.,pending_card_payment
Why would my top up be reverted?,top_up_reverted
"I deposited a check, but haven't received the funds for it.",balance_not_updated_after_cheque_or_cash_deposit
I am trying to delete my account.,terminate_account
My top-up seems to be pending for a long time?,pending_top_up
My card payment has the wrong exchange rate,card_payment_wrong_exchange_rate
How do I activate a card I received?,activate_my_card
"On my transfer there was a ""decline"" message",declined_transfer
Please help me set up a new PIN.,change_pin
I have a payment in my statement that is off,card_payment_not_recognised
how long until a cash withdrawal will show on my account,pending_cash_withdrawal
I really need to know how to change my pin.,change_pin
"While abroad I got cash, and a wrong exchange rate was applied.",wrong_exchange_rate_for_cash_withdrawal
When will my top up process?,pending_top_up
Can I tell if my top off didn't work?  It doesn't seem to have.,top_up_failed
At what cash machines can I change my PIN?,change_pin
My card is about to expire. What do I need to do?,card_about_to_expire
I made a withdrawal from my account but it has not posted?,pending_cash_withdrawal
What may be the reason that my transfer did not go through?,failed_transfer
Why hasn't my card been delivered?,card_arrival
Are there any discounts in exchanging currencies frequently?,exchange_charge
"I did not get my card yet, is it lost?",card_arrival
How many days does it take for a transfer to go through?,transfer_timing
"Pending still shows on this transfer, why?",pending_transfer
I would like to change my PIN but I am not currently in the country.,change_pin
Can I use the system Google Pay for top-ups?,apple_pay_or_google_pay
Is there any limit to the amount I can add to a card at a time?,top_up_limits
How long will I have to wait for my money to be in my account?,transfer_timing
I'm trying to make a bank transfer but It's not going through. Could there not be enough funds to transfer or something? Have I done it too many times?,failed_transfer
My card won't work right now.,card_not_working
ATM withdrawal not working.,declined_cash_withdrawal
can I use my card before identity verification?,why_verify_identity
I am missing a refund amount on my account.,Refund_not_showing_up
I think a card payment I made was cancelled.,reverted_card_payment?
Do you support any currency?,fiat_currency_support
The app does not recognize who I am.,unable_to_verify_identity
I transfered my balance a while back.  Why doesn't my account reflect this?,balance_not_updated_after_bank_transfer
Why do you need so much id info from me?,why_verify_identity
Do the disposable cards have a transaction limit?,disposable_card_limits
What types of top-up methods do you accept?,top_up_by_cash_or_cheque
Where do we mail the card?,order_physical_card
Can I add money in intervals to my account?  I will be traveling.,automatic_top_up
How many purchases can I make with one disposable card?,disposable_card_limits
Why is there are there two of the same transaction?,transaction_charged_twice
If my card was lost or stolen can I re-link it?,card_linking
"I am looking to get a Visa credit card, what must I do to achieve this?",visa_or_mastercard
details need to be modified,edit_personal_details
"I purchased something abroad, and the exchange rate that was applied was wrong.",card_payment_wrong_exchange_rate
I was charged twice.,transaction_charged_twice
When would my card be charged an extra fee for a transaction?,card_payment_fee_charged
I don't want the transaction to go through now,cancel_transfer
Can you tell me how to get a disposable virtual card?,get_disposable_virtual_card
I paid with my card and I was charged a fee,card_payment_fee_charged
I need to know what flat currencies you support for holding and exchange.,fiat_currency_support
Please specify any limitations that come along with disposable cards.,disposable_card_limits
Do you take both Visa and Mastercard?,visa_or_mastercard
Explain the payment that was declined!,declined_card_payment
"If I exchange currencies on a regular basis, is there a discount?",exchange_charge
My transfer didn't arrive to the recipient,transfer_not_received_by_recipient
are both visa and mastercard available to me?,visa_or_mastercard
What's the process for exchanges?,exchange_rate
It appears my top-up is still pending.,pending_top_up
Can you give me info about what to do when my card expires?,card_about_to_expire
What are the currencies that are accepted to add money?,supported_cards_and_currencies
What type of ID do you accept?,verify_my_identity
Will I be charged to top off my account?,top_up_by_bank_transfer_charge
What happens if my card is stuck in the ATM?,card_swallowed
Can my job deposit my wages directly into the account.,receiving_money
I was unable to transfer money to a beneficiary.,beneficiary_not_allowed
Where do I go to see the source of my available money?,verify_source_of_funds
"I want to buy cryptocurrency, but your app doesn't let me. Why?",beneficiary_not_allowed
I can't get cash from the ATM!,declined_cash_withdrawal
"I topped-up my account, but I don't think it went through.",pending_top_up
"I need to make a transfer from Europe, how many days does this take?",transfer_timing
Is identity verification required for me to use my account?,why_verify_identity
My balance was not updated with my checque or cash deposit.,balance_not_updated_after_cheque_or_cash_deposit
"My new card isn't in my app, how do I get it in there?",card_linking
"Hi, I'm buying my son Bertie a starter home in London.  I'm just trying to send the 5% deposit over to the agent. It's only £200,000 but seems to be throwing an error.  What is going on?  If I wait any longer the house prices might rise, can you look in to it please?",failed_transfer
Why was my top-up declined?,top_up_reverted
"I do not remember purchasing anything for 1£, and it is on my statement. Can you please tell me what that is about?",extra_charge_on_statement
"Is there something wrong with my top up I did an hour ago? it's still pending. I need that money, i cant afford to wait or have it come back to me.",pending_top_up
Can I add money to top up my account via a bank transfer?,transfer_into_account
I tried to withdraw cash at an ATM in the city center but my card was declined. The transaction is still showing up as pending - please cancel it!,pending_cash_withdrawal
How long does it take to make an urgent transfer from China?,transfer_timing
I am having problems with a top-up.,top_up_failed
I want a new card,getting_spare_card
"When my card expires, will I get a new one mailed to me?",card_about_to_expire
Am I permitted to have a spare card?,getting_spare_card
My top-up was just cancelled.,top_up_reverted
What foreign exchange rate will I get?,exchange_rate
I tried to top up my account and it didn't work,top_up_failed
Can other people top up my account?,topping_up_by_card
Can you help me retrieve my card?,lost_or_stolen_card
Someone else might be using my card without my permission.,compromised_card
I need you to delete my account right now.,terminate_account
"I notice a transaction a couple of weeks ago in my account, from a seller that I don't recognize. Is there a way we can trace back the information to make sure it was truly something I did?",direct_debit_payment_not_recognised
What currencies do you offer?,fiat_currency_support
I have transactions that I don't recognize - I think someone is using my card.,compromised_card
Please tell me the limit to topping-up.,top_up_limits
"If US cards have a top up charge, what is it?",top_up_by_card_charge
I have a direct debit charge that I do not recognize,direct_debit_payment_not_recognised
How can I transfer money using my credit card?,topping_up_by_card
How do I deactivate my account?,terminate_account
Do you also have this extra fee on your statement?,extra_charge_on_statement
My bank transfer is still not showing up in my account.,balance_not_updated_after_bank_transfer
Why am I being asked to verify my identity?,why_verify_identity
Will I be charged a fee for topping up using a European card?,top_up_by_card_charge
How do I find the code needed in order to verify my top-up card?,verify_top_up
Why do i have to verify my top-up card?,verify_top_up
Where did the money I deposit go??,balance_not_updated_after_cheque_or_cash_deposit
Am I able to use my account if the identity verification is not complete?,why_verify_identity
Where can I get your exchange rates from?,exchange_rate
Can I change my PIN at my local bank?,change_pin
How can I top up with cash?,top_up_by_cash_or_cheque
What's going on with my card? I've tried multiple times and it never goes through.,card_not_working
The day before yesterday I transferred funds to another account within the country.  The funds have not yet arrived.  I double and triple checked the account number and it was correct.  Why hasn't the transfer been completed yet?,transfer_not_received_by_recipient
I need to verify my source of funds,verify_source_of_funds
What needs to be provided for identity verification?,verify_my_identity
Am I free to top-up as much as I want?,top_up_limits
I made a cash deposit to my account but i don't see it,balance_not_updated_after_cheque_or_cash_deposit
I forgot my code,passcode_forgotten
How can I configure what currency my salary is in if it's in GBP?,receiving_money
"This is not right, I was told I could take out cash at the ATM for free?",cash_withdrawal_charge
Is it possible to have a discount for exchanging currency frequently?,exchange_charge
the card payment exchange rate is wrong,card_payment_wrong_exchange_rate
Why is a money transfer not showing?,pending_transfer
Why is it showing that my account has been charged a dollar that is showing as pending?,extra_charge_on_statement
Please delete my account.,terminate_account
"I made a mistake and did a transaction to a wrong account, can I cancel?",cancel_transfer
"I see a transfer fee, but to my understand, that should have been free, what happened?",transfer_fee_charged
Can you tell me why my card keeps getting declined every time I try to use it?,declined_card_payment
"When I deposit cheques and cash, my balance does not update.",balance_not_updated_after_cheque_or_cash_deposit
How long will it take to activate my new card?,activate_my_card
What's my limit for topping up?,top_up_limits
I need my PIN,get_physical_card
If I need GBP instead of AUD what do I do?,exchange_via_app
I got declined when attempting a transfer,declined_transfer
I bought something overseas and the wrong exchange rate is on my statement.,card_payment_wrong_exchange_rate
I attempted to top up my account but it's been frozen in a pending state for well over an hour now! Is this normal? I'm a new customer and this is my first time doing this. I assumed it would be done quicker than this.,pending_top_up
Can I use my account if the identity verification is not complete?,why_verify_identity
tell me how I can order my card.,order_physical_card
I can't see my Google Pay top up. Is it not working correctly?,apple_pay_or_google_pay
I requested $100 but only got $20,wrong_amount_of_cash_received
Why was I charged for transferring money?,transfer_fee_charged
There is a payment that is not mine in the App.,card_payment_not_recognised
"Hi, I made a transfer yesterday that I need to reverse.  I need to put the money in a different account.",cancel_transfer
How do I top up with a cheque?,top_up_by_cash_or_cheque
What steps do I have to take to activate my card?,activate_my_card
DO you know the reason for the identity check?,why_verify_identity
Why haven't I gotten a virtual card yet?,getting_virtual_card
How do I link a card that I already have?,card_linking
What is the number of transactions I get with a disposable card?,disposable_card_limits
Would reinstalling the app solve the problem?,contactless_not_working
Who should I talk to or go to resolve a duplicate charge on my statement?,transaction_charged_twice
Is it possible for me to track the card is was mailed to me?,card_arrival
Can I use my card everywhere?,card_acceptance
"I made a transfer and the receiver said an amount was received, but not exactly the same as the right amount. I now have to transfer more to get the remainder to the receiver. Can you alert me about this. What's been happening?",transfer_fee_charged
I need help fixing my contactless. It's not working anywhere I go today.,contactless_not_working
I don't recognize this payment at all!  Help!,card_payment_not_recognised
"In my app, a direct debit payment that I didn't do shows up.",direct_debit_payment_not_recognised
Is GBP a supported currency?,receiving_money
why didnt my account allow a transfer,beneficiary_not_allowed
It looks like I was charged a withdrawal fee for going to my ATM. Why is that because I haven't been charged previously for doing so?,cash_withdrawal_charge
Can I change my address?,edit_personal_details
How do I set my physical card PIN?,get_physical_card
"My receipt shows an extra charge on my transfer, why is this?",transfer_fee_charged
I did a payment but the app reverted it,reverted_card_payment?
I purchases several items today. Why are they still showing pending?,pending_card_payment
"In regards to top-ups, can I do them via Google Pay?",apple_pay_or_google_pay
I see a direct debit payment on my statement that wasn't me,direct_debit_payment_not_recognised
I want to change my PIN.,change_pin
A withdraw I tried to make at the ATM was declined I don't know why.,declined_cash_withdrawal
I receive my salary in GBP. Do I need to configure this somehwere?,receiving_money
I have 1 other US card.  Can you take that?,supported_cards_and_currencies
How do I initiated a bank transfer to top up?,transfer_into_account
Is USD free to top up with a US card?,top_up_by_card_charge
Is topping up free?,top_up_by_card_charge
What are age requirements for opening an account?,age_limit
How long does it take to verify a cash withdraw?,pending_cash_withdrawal
I was trying to use my virtual card at a merchant and it was rejected. How can I fix this?,virtual_card_not_working
"When I put the wrong pin too much, I got blocked, so can you help me unblock my pin",pin_blocked
"I was charged a transfer fee, why is that?",transfer_fee_charged
What do I do if there is an electronic debit that is not correct?,direct_debit_payment_not_recognised
Why do you need to know so much about me,why_verify_identity
My credit card was just denied for top up! Can you tell me why this happened and what's going on?,top_up_failed
how do I get a disposable virtual card?,get_disposable_virtual_card
How is an exchange rate calculated?,exchange_rate
My cash withdrawal charged me the wrong exchange rate,wrong_exchange_rate_for_cash_withdrawal
How do disposable cards work?,get_disposable_virtual_card
What would I be charged in receiving a SEPA transfer?,top_up_by_bank_transfer_charge
Why can't I top up by cheque?,top_up_by_cash_or_cheque
I believe my credit card was stolen.,lost_or_stolen_card
"How long do EU transfers actually take? I bought something online a couple days ago, sent the money immediately online but the seller says it's still not there yet.",pending_transfer
Do you accept other currencies besides US Dollars?,supported_cards_and_currencies
"I desperately need to top-up my card, so why is it being declined? Can you solve this for me? I need to use my card immediately!",top_up_failed
I want to get a Visa card,visa_or_mastercard
How long will it take to get to me?,card_delivery_estimate
For the first time I got a fee on my account. How do I know when you charge these fees?,card_payment_fee_charged
Can I use my American Express stored in Apple Pay to top up?,apple_pay_or_google_pay
I am having a problem with verifying my identity.,unable_to_verify_identity
What is the limit on Auto top?,automatic_top_up
"Hi, I'm trying to by some crypto and the app isn't allowing it. I really want to exchange this, what am I doing wrong?",beneficiary_not_allowed
Is there a fee for transfer top-up?,top_up_by_bank_transfer_charge
I sent a payment but it isn't showing up in the app,transfer_not_received_by_recipient
Today I noticed a charge for an ATM withdrawal on my account. Can you please fix this? It's supposed to be no charge.,cash_withdrawal_charge
Please help!  I was mugged and everything stolen.  What do I do to stop them from accessing my account?,lost_or_stolen_phone
I don't know where the top-up verification code is.,verify_top_up
I require verification for my source of funds.,verify_source_of_funds
"My card payment was reverted, why?",reverted_card_payment?
I made a bank transfer and the balance hasn't updated yet.,balance_not_updated_after_bank_transfer
I need to close my account as soon as possible.,terminate_account
Can I get an actual card,order_physical_card
It is impossible to verify my identity,unable_to_verify_identity
I want to be sure that everything is okay here. I just made a transfer from a UK account and it is still not showing up. How long does this typically take?,balance_not_updated_after_bank_transfer
I was overcharged a pound.,extra_charge_on_statement
I would like to know how to work out where my funds came from?,verify_source_of_funds
Do you have to be 18 to make an account?,age_limit
What do I do if I think someone has used my card?,compromised_card
How can many disposable cards can I have per day?,disposable_card_limits
I don't know if I made this payment on my card.,card_payment_not_recognised
Why am I unable to withdraw money even though in the past I've done it just fine?,declined_cash_withdrawal
"I've use my accounts all the time to manage my payments for my place abroad that I just got. I now see that I suddenly have new fees.I'm a frequent customer, so why are you charging me new fees instead of rewarding me?",transfer_fee_charged
No Visa please. I want to continue with Mastercard.,visa_or_mastercard
I don't recognise a cash withdrawal,cash_withdrawal_not_recognised
"I still have not received my new card, I ordered over a week ago.",card_arrival
How long does a transfer transaction take?,transfer_timing
I want one of those virtual cards!,getting_virtual_card
What is the longest a US transfer should take to appear in my account?,transfer_timing
My card was declined at a restaurant today and I don't know what the problem is.,card_not_working
I do not recognise this card payment.,card_payment_not_recognised
Help my prove my identity.,unable_to_verify_identity
I just got refunded for my purchase over two weeks ago,reverted_card_payment?
How long would does it take for a seller to receive an EU transfer if I bought something from them and sent them the money immediately?,pending_transfer
Can I receive a refund for an item I purchased?,request_refund
Is there an exchange rate?,exchange_rate
What are the auto top-up policies?,automatic_top_up
I'm expecting a refund but it's no where to be seen,Refund_not_showing_up
Why could my transfer have been declined?,declined_transfer
Is there any type of fee for currency exchange?,exchange_charge
Is it possible to change to another currency?,exchange_via_app
"Hello, I wanted to get some more information about ATM Withdraw Fee. I have been withdrawing money for years and notice this charge on my account. I always thought it was no fee since its you guys ATM company that I am withdrawing. Can you please explain?",cash_withdrawal_charge
I have a payment that is still pending,pending_card_payment
I don't know what's going on but all of my transfers keep getting declined. I have checked over the recipient details twice. These details are all correct.,declined_transfer
My friend still hasn't gotten a transaction I made.,transfer_not_received_by_recipient
My statement shows and extra 1$ that was charged to it and I would like to know why.,extra_charge_on_statement
How can I pay for top-ups?,supported_cards_and_currencies
I did not get the cash that is showing up in my app.,cash_withdrawal_not_recognised
Is there an automatic top up feature?,automatic_top_up
Where can i find my top-up verification code?,verify_top_up
where has my transferred money gone?,transfer_not_received_by_recipient
How can I tell where my funds came from?,verify_source_of_funds
"I tried topping up my account but it failed, can you help me?",top_up_failed
My phone has been stolen.,lost_or_stolen_phone
"I tried again to top up my card after doing it a couple days ago when it had worked. Now, it doesn't seem to be working. Can you tell me what the deal is here please?",top_up_failed
what is the word?,direct_debit_payment_not_recognised
"A transfer I sent was received in less than the full amount I originally sent, and now I have to send additional funds to cover the full amount. What happened?",transfer_fee_charged
I need help changing my last name on my account.,edit_personal_details
what are exchange rates based on,exchange_rate
I want to change my PIN - do I need to be in a bank?,change_pin
Can you tell me if I can track the card you sent me?,card_arrival
What is the procedure for me to get more cards on my account?,getting_spare_card
i tried to do a transfer to an account but it didn't work,beneficiary_not_allowed
How do I know what exchange rate I will get?,exchange_rate
What should I do if I lost my card?,lost_or_stolen_card
"I'm waiting for the ID verification to go through still, so is it too soon to use my account?",why_verify_identity
European bank card for top up will come with any extra fees?,top_up_by_card_charge
I noticed after looking over my transactions that I have been charged twice from an earlier restaurant visit this week. Is it possible that one of these can be removed so I get the money back for the one that is not accurate?,transaction_charged_twice
"I just looked at my app and it seems I was charged extra, why is that?",extra_charge_on_statement
It's been a week since I ordered my card and it's not here. Please help?,card_arrival
The exchange rate is bad. Are you sure this is the exchange rate?,card_payment_wrong_exchange_rate
In the app I see a direct debit that I don't recognize.,direct_debit_payment_not_recognised
What is the exchange rate like on this app?,exchange_rate
Report stolen card,lost_or_stolen_card
Someone might have had access to my card.,compromised_card
Is there a way to undo a transaction?,cancel_transfer
I tryed to make a top-up with cryptocurrency but the payment was referted.,top_up_reverted
I am seeing pending from the card payment I made.,pending_card_payment
Can you please explain why the exchange rate for the item I bought is wrong?,card_payment_wrong_exchange_rate
How can I go about ordering a virtual card?,getting_virtual_card
Do you have a list of exchange rates?,exchange_rate
Why does my account show as pending a cash withdrawal from the ATM that I have already made?,pending_cash_withdrawal
I am trying to find out how to exchange currency X with currency Y.,exchange_via_app
Tell my why my top-up is pending.,pending_top_up
"Hello, I have a pending transaction in my account due to an ATM machine that wasn't working. In any case if the transaction goes through, after how long can I get my money back?",pending_cash_withdrawal
A few hours ago I made a bank transfer from my UK account but I don't see that it has arrived.   Can you check and see if all is ok please?,balance_not_updated_after_bank_transfer
I topped up but it isn't in my account,pending_top_up
"what is source of my funds, need to verify",verify_source_of_funds
why couldn't I get cash in the ATM?,declined_cash_withdrawal
Where are cards available to order?,order_physical_card
How do I do a successful transfer to an account?,beneficiary_not_allowed
I want to get Visa and Mastercard,visa_or_mastercard
How do I change my details?,edit_personal_details
I was charged more when I transferred!,transfer_fee_charged
So I just went to the ATM to get some cash.  I input that I needed 100 pounds but I only got 80.  I have the receipt  and I am in need of the extra money.  How do I go about obtaining the missing amount?,wrong_amount_of_cash_received
"Its been 3 days, How long will my transfer take to get to my wallet?",transfer_timing
Unknowingly to me the payment sent to seller has been redeposied back in my account. I do not know why it would take out the payment and then put it back in my account. Can you resolve this as soon as possible?,reverted_card_payment?
I have been charged twice,transaction_charged_twice
I made a mistake with a transaction!,cancel_transfer
I see a direct debit transaction in the app that is not mine,direct_debit_payment_not_recognised
Why was my withdrawal declined,declined_cash_withdrawal
Unknown direct deposit,direct_debit_payment_not_recognised
I want to create a new pin.,change_pin
Why do you need to know so much about me for my account?,why_verify_identity
I need to know where this charge is coming from?,card_payment_not_recognised
